,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
25840,25840,1,1,male,60.0,0,0,78.66,S
25841,25841,1,2,male,38.0,2,0,9.61,S
25842,25842,0,1,male,71.0,0,0,10.25,S
25843,25843,0,3,male,25.0,0,0,9.81,S
25844,25844,0,3,female,46.0,3,2,25.45,S
25845,25845,1,3,male,47.0,1,1,11.07,S
25846,25846,1,2,female,11.0,0,0,11.07,C
25847,25847,1,2,female,55.0,0,0,31.4,S
25848,25848,0,2,male,,0,0,26.96,S
25849,25849,1,1,male,4.0,1,0,82.42,S
25850,25850,1,1,female,60.0,0,0,97.28,C
25851,25851,1,2,female,27.0,0,0,7.45,S
25852,25852,1,1,female,36.0,0,2,30.09,Q
25853,25853,1,1,female,51.0,0,0,83.89,C
25854,25854,1,3,female,19.0,0,0,8.3,C
25855,25855,1,1,female,68.0,2,0,80.04,C
25856,25856,0,3,male,46.0,0,0,28.12,S
25857,25857,1,3,female,18.0,0,0,11.35,C
25858,25858,0,3,female,30.0,0,9,37.15,S
25859,25859,1,2,female,2.0,0,0,17.16,S
25860,25860,0,3,male,37.0,0,0,10.45,S
25861,25861,0,3,female,19.0,0,0,9.87,S
25862,25862,0,2,female,56.0,0,0,6.94,S
25863,25863,0,2,male,22.0,0,0,6.4,S
25864,25864,0,3,male,58.0,0,0,7.27,S
25865,25865,0,3,male,19.0,0,0,10.32,S
25866,25866,0,1,male,42.0,0,0,28.7,C
25867,25867,1,1,male,44.0,0,1,23.42,S
25868,25868,0,3,female,27.0,1,1,32.49,S
25869,25869,1,1,male,62.0,1,0,185.42,C
25870,25870,1,1,female,52.0,0,0,30.82,C
25871,25871,0,3,male,36.0,0,0,9.29,S
25872,25872,1,2,female,46.0,1,1,34.65,S
25873,25873,0,3,male,34.0,0,0,28.05,S
25874,25874,1,2,female,51.0,0,1,26.79,S
25875,25875,0,2,male,21.0,0,0,14.27,S
25876,25876,1,2,female,23.0,0,0,79.26,C
25877,25877,1,1,female,51.0,0,0,28.55,C
25878,25878,0,3,male,45.0,0,0,8.33,S
25879,25879,0,3,male,,0,0,6.48,S
25880,25880,1,1,male,57.0,1,0,102.73,S
25881,25881,0,2,male,32.0,0,0,27.15,S
25882,25882,1,2,male,29.0,0,0,19.08,S
25883,25883,0,3,male,21.0,0,2,,S
25884,25884,0,3,female,67.0,0,0,23.47,S
25885,25885,1,3,female,64.0,0,0,8.61,S
25886,25886,0,2,male,64.0,0,0,25.32,S
25887,25887,0,3,female,52.0,1,1,79.77,S
25888,25888,0,2,male,,0,0,26.78,S
25889,25889,0,3,male,8.0,4,2,13.55,S
25890,25890,0,3,male,21.0,0,0,4.36,Q
25891,25891,0,2,male,,0,0,12.14,S
25892,25892,1,1,female,56.0,1,2,84.4,S
25893,25893,1,1,female,23.0,0,0,26.82,S
25894,25894,1,2,female,48.0,0,0,24.92,C
25895,25895,0,3,male,50.0,0,0,8.5,S
25896,25896,1,2,female,42.0,1,1,29.64,S
25897,25897,0,1,female,10.0,0,0,77.62,C
25898,25898,0,3,male,28.0,0,0,8.12,S
25899,25899,1,1,male,47.0,1,1,81.0,S
25900,25900,0,1,male,50.0,1,1,62.57,S
25901,25901,1,1,female,70.0,0,0,75.79,Q
25902,25902,0,2,male,44.0,0,0,8.63,S
25903,25903,1,2,female,1.0,1,1,31.18,C
25904,25904,0,2,male,70.0,0,0,8.11,S
25905,25905,1,2,female,12.0,0,0,26.11,S
25906,25906,1,1,female,69.0,1,0,32.14,C
25907,25907,0,3,male,49.0,1,2,67.02,S
25908,25908,1,2,male,45.0,0,0,28.03,S
25909,25909,0,3,male,49.0,0,0,6.08,S
25910,25910,1,3,female,67.0,0,0,27.26,S
25911,25911,0,3,male,72.0,0,0,9.12,S
25912,25912,1,3,female,5.0,0,1,28.89,S
25913,25913,0,3,male,,0,0,7.82,S
25914,25914,1,3,female,48.0,0,0,3.88,S
25915,25915,1,3,female,66.0,0,0,4.31,S
25916,25916,1,3,female,29.0,0,0,7.17,S
25917,25917,1,3,female,10.0,1,1,33.3,S
25918,25918,0,1,male,32.0,1,0,182.37,S
25919,25919,0,2,male,28.0,0,0,9.69,S
25920,25920,1,2,female,51.0,0,0,27.73,C
25921,25921,0,1,male,45.0,0,0,11.39,S
25922,25922,0,1,female,61.0,0,0,11.21,S
25923,25923,0,1,female,51.0,1,0,27.12,Q
25924,25924,0,1,male,32.0,1,2,12.5,S
25925,25925,0,3,male,22.0,0,0,12.58,S
25926,25926,1,1,female,43.0,0,0,272.62,C
25927,25927,0,3,male,43.0,0,0,26.84,S
25928,25928,0,3,male,58.0,0,0,9.48,S
25929,25929,1,3,female,13.0,4,2,28.41,C
25930,25930,0,2,male,61.0,0,0,9.58,S
25931,25931,1,3,female,7.0,0,1,6.57,C
25932,25932,0,3,male,30.0,0,0,10.16,S
25933,25933,0,3,male,36.0,0,0,8.88,S
25934,25934,0,3,female,35.0,1,2,65.67,S
25935,25935,0,2,female,25.0,0,0,11.1,S
25936,25936,0,3,male,59.0,0,0,10.43,S
25937,25937,1,1,female,31.0,0,0,33.65,C
25938,25938,1,1,male,23.0,1,0,32.82,C
25939,25939,0,2,male,36.0,0,0,9.8,S
25940,25940,1,2,female,32.0,1,1,29.54,S
25941,25941,0,3,male,38.0,0,0,11.8,S
25942,25942,0,3,male,48.0,0,0,4.62,S
25943,25943,1,2,female,4.0,1,1,83.81,S
25944,25944,1,1,female,31.0,0,0,261.67,C
25945,25945,0,3,male,25.0,0,0,6.65,S
25946,25946,0,3,female,,0,0,11.7,S
25947,25947,0,3,female,13.0,0,0,9.77,S
25948,25948,1,3,male,17.0,0,0,7.4,S
25949,25949,0,3,female,4.0,1,2,35.32,S
25950,25950,0,2,male,,0,0,7.44,S
25951,25951,0,3,female,26.0,0,0,9.22,S
25952,25952,0,1,male,51.0,2,0,25.85,S
25953,25953,1,1,male,56.0,0,0,15.52,Q
25954,25954,1,3,female,13.0,0,1,13.06,C
25955,25955,1,2,male,51.0,5,2,23.59,S
25956,25956,0,3,male,19.0,0,0,9.32,S
25957,25957,0,3,male,27.0,0,0,11.66,S
25958,25958,0,3,male,25.0,1,0,10.95,
25959,25959,0,1,male,41.0,0,0,11.56,S
25960,25960,1,3,female,47.0,0,1,27.04,C
25961,25961,0,2,male,68.0,0,1,9.28,S
25962,25962,0,3,male,24.0,0,0,9.32,S
25963,25963,1,3,female,34.0,0,0,34.63,S
25964,25964,0,3,male,23.0,0,1,11.85,Q
25965,25965,1,2,female,13.0,1,2,27.13,C
25966,25966,1,1,female,63.0,0,0,25.76,C
25967,25967,0,1,male,65.0,0,0,31.26,Q
25968,25968,0,2,male,63.0,0,0,56.93,S
25969,25969,1,3,male,68.0,0,0,10.2,C
25970,25970,1,3,female,5.0,0,0,14.41,S
25971,25971,1,3,male,46.0,0,0,5.88,S
25972,25972,0,3,male,25.0,0,0,8.12,S
25973,25973,0,1,male,21.0,1,1,58.66,S
25974,25974,1,2,male,51.0,0,0,29.31,S
25975,25975,1,2,female,60.0,0,1,26.01,S
25976,25976,0,3,male,18.0,0,0,11.36,S
25977,25977,1,2,male,36.0,0,1,26.66,S
25978,25978,0,1,female,53.0,0,0,123.7,S
25979,25979,1,1,female,39.0,1,2,35.28,C
25980,25980,1,2,female,31.0,2,0,25.42,S
25981,25981,0,1,female,43.0,0,0,31.0,Q
25982,25982,1,1,female,66.0,0,0,77.0,C
25983,25983,0,3,male,21.0,0,0,7.64,S
25984,25984,0,1,female,59.0,1,1,75.98,S
25985,25985,0,1,male,31.0,1,2,23.16,S
25986,25986,0,1,male,35.0,1,2,183.27,S
25987,25987,0,3,male,25.0,0,0,9.57,S
25988,25988,1,2,female,55.0,0,2,30.93,Q
25989,25989,1,3,male,25.0,0,0,10.02,S
25990,25990,0,2,male,51.0,0,0,7.13,S
25991,25991,0,3,male,2.0,1,1,11.27,S
25992,25992,0,3,male,38.0,0,0,27.11,S
25993,25993,0,3,male,27.0,0,0,10.58,S
25994,25994,0,2,male,4.0,0,0,13.0,S
25995,25995,1,2,female,67.0,0,0,6.64,Q
25996,25996,0,2,male,34.0,0,0,9.21,S
25997,25997,0,2,female,28.0,1,0,26.1,S
25998,25998,0,1,male,68.0,0,0,172.51,Q
25999,25999,1,1,female,51.0,1,0,12.31,C
26000,26000,0,3,male,53.0,0,0,24.6,S
26001,26001,1,1,male,46.0,0,0,31.11,C
26002,26002,1,1,male,67.0,0,0,21.09,S
26003,26003,0,3,male,28.0,0,0,8.49,S
26004,26004,1,2,female,58.0,0,1,29.19,S
26005,26005,1,2,female,32.0,0,0,12.73,C
26006,26006,1,2,female,42.0,0,0,25.41,S
26007,26007,0,3,male,25.0,0,0,8.6,S
26008,26008,0,1,male,59.0,0,0,24.45,Q
26009,26009,1,1,female,56.0,0,0,113.52,Q
26010,26010,1,2,female,54.0,0,1,31.0,C
26011,26011,1,1,female,23.0,2,0,11.14,C
26012,26012,1,1,female,58.0,0,0,65.35,Q
26013,26013,0,1,female,66.0,1,0,62.83,S
26014,26014,0,3,female,56.0,0,0,9.7,S
26015,26015,1,1,female,50.0,0,0,266.23,C
26016,26016,0,2,male,13.0,1,0,7.89,S
26017,26017,0,2,male,26.0,0,0,30.78,S
26018,26018,1,2,female,6.0,0,1,26.42,S
26019,26019,1,2,female,62.0,1,1,22.51,S
26020,26020,0,1,male,48.0,0,3,73.14,Q
26021,26021,1,3,male,25.0,0,0,7.29,S
26022,26022,0,3,male,21.0,0,0,6.59,S
26023,26023,0,2,female,30.0,0,0,10.76,S
26024,26024,0,1,male,57.0,0,0,184.2,S
26025,26025,0,3,male,37.0,0,0,11.27,S
26026,26026,1,1,female,38.0,0,0,265.27,C
26027,26027,1,1,female,0.58,1,2,66.86,S
26028,26028,0,2,male,35.0,1,2,9.95,S
26029,26029,0,3,male,35.0,2,2,25.93,S
26030,26030,0,3,male,23.0,0,0,20.29,S
26031,26031,1,1,female,60.0,0,0,233.47,C
26032,26032,1,2,male,42.0,0,0,28.91,S
26033,26033,0,3,male,73.0,0,0,6.87,S
26034,26034,1,1,female,56.0,1,1,58.9,S
26035,26035,1,1,female,45.0,1,0,173.33,S
26036,26036,0,3,female,26.0,0,0,7.63,S
26037,26037,1,1,female,36.0,0,0,12.09,C
26038,26038,1,1,female,51.0,1,0,35.75,Q
26039,26039,1,3,female,41.0,0,2,13.49,C
26040,26040,0,3,male,18.0,0,2,7.87,S
26041,26041,1,1,female,54.0,2,0,27.84,C
26042,26042,1,1,male,30.0,0,0,31.8,C
26043,26043,0,3,male,29.0,0,0,9.54,C
26044,26044,0,2,female,58.0,0,0,10.64,S
26045,26045,0,3,male,46.0,0,0,12.42,S
26046,26046,0,2,female,61.0,0,0,7.82,S
26047,26047,0,3,male,33.0,0,0,8.39,S
26048,26048,1,1,female,61.0,1,0,143.34,C
26049,26049,1,2,female,40.0,0,0,21.54,C
26050,26050,1,2,female,64.0,0,1,25.94,C
26051,26051,1,3,male,3.0,1,1,34.53,S
26052,26052,0,2,male,29.0,2,0,64.97,S
26053,26053,0,3,male,22.0,0,0,7.25,S
26054,26054,0,3,male,22.0,0,0,12.42,S
26055,26055,1,1,female,41.0,0,1,112.31,C
26056,26056,1,1,female,58.0,0,0,76.98,Q
26057,26057,0,3,male,65.0,0,0,10.5,S
26058,26058,0,1,male,29.0,0,0,8.58,S
26059,26059,0,3,male,24.0,0,0,9.18,S
26060,26060,0,3,male,22.0,0,0,8.59,S
26061,26061,1,1,female,36.0,0,0,160.51,C
26062,26062,1,2,male,45.0,0,0,23.67,S
26063,26063,1,2,male,18.0,0,0,9.47,S
26064,26064,0,3,male,25.0,0,0,25.21,S
26065,26065,1,3,male,30.0,0,0,7.4,S
26066,26066,0,1,male,6.0,0,2,72.68,S
26067,26067,0,3,male,63.0,0,0,10.78,S
26068,26068,1,2,female,40.0,1,0,26.79,Q
26069,26069,0,3,male,31.0,0,0,6.69,S
26070,26070,1,2,female,24.0,0,0,26.35,S
26071,26071,1,1,male,59.0,0,0,33.63,C
26072,26072,1,1,female,5.0,0,0,35.94,C
26073,26073,1,2,female,4.0,3,0,22.53,S
26074,26074,1,2,female,21.0,0,0,6.42,S
26075,26075,0,3,male,40.0,0,0,9.94,S
26076,26076,1,2,female,40.0,1,0,88.61,C
26077,26077,1,3,female,11.0,0,0,25.34,S
26078,26078,0,3,female,29.0,0,0,8.29,S
26079,26079,1,3,female,23.0,0,1,22.48,S
26080,26080,0,3,male,29.0,0,0,9.11,S
26081,26081,1,1,female,60.0,2,1,27.08,C
26082,26082,1,2,female,24.0,0,0,10.22,S
26083,26083,1,2,female,49.0,0,0,11.8,S
26084,26084,0,2,female,56.0,1,2,201.24,C
26085,26085,1,1,female,51.0,0,0,29.46,C
26086,26086,0,1,male,49.0,0,0,25.08,S
26087,26087,0,2,male,48.0,0,2,27.39,S
26088,26088,0,3,male,2.0,0,1,13.58,C
26089,26089,1,2,male,53.0,0,0,19.06,S
26090,26090,0,3,male,29.0,0,0,8.84,S
26091,26091,0,3,male,50.0,0,2,12.23,S
26092,26092,1,1,male,56.0,1,9,34.29,S
26093,26093,0,3,male,67.0,0,0,,S
26094,26094,1,1,female,48.0,0,0,142.34,C
26095,26095,1,1,female,51.0,0,0,230.58,S
26096,26096,0,1,male,64.0,0,0,60.16,Q
26097,26097,0,2,female,29.0,0,1,36.74,C
26098,26098,0,3,male,30.0,1,2,12.61,S
26099,26099,0,3,male,12.0,0,0,7.53,S
26100,26100,1,3,female,21.0,0,0,5.89,C
26101,26101,1,1,female,50.0,0,2,30.83,Q
26102,26102,0,3,male,50.0,0,1,12.53,S
26103,26103,0,2,male,59.0,1,0,5.99,S
26104,26104,0,1,male,53.0,1,2,28.43,S
26105,26105,1,1,male,52.0,0,0,200.15,C
26106,26106,1,3,male,7.5,1,2,32.63,S
26107,26107,1,2,female,26.0,0,0,10.33,S
26108,26108,0,3,male,17.0,0,0,7.92,S
26109,26109,0,3,male,35.0,0,0,9.27,S
26110,26110,1,3,female,23.0,0,2,7.58,S
26111,26111,0,2,female,,0,2,66.06,C
26112,26112,0,3,male,26.0,0,0,9.52,S
26113,26113,0,3,male,39.0,0,0,24.07,S
26114,26114,0,1,female,52.0,1,0,32.89,C
26115,26115,0,2,male,25.0,0,0,21.57,S
26116,26116,0,1,male,38.0,0,0,26.22,S
26117,26117,0,3,male,23.0,0,0,6.1,S
26118,26118,0,2,female,54.0,0,1,10.41,S
26119,26119,0,3,male,55.0,0,0,6.63,S
26120,26120,0,1,male,56.0,0,0,205.16,S
26121,26121,1,2,female,28.0,0,0,11.07,C
26122,26122,1,1,male,47.0,0,1,116.12,C
26123,26123,0,1,female,22.0,1,3,72.06,C
26124,26124,0,1,male,37.0,0,0,31.63,S
26125,26125,0,1,male,40.0,0,0,25.31,S
26126,26126,0,3,female,27.0,0,0,10.82,Q
26127,26127,1,1,female,57.0,0,0,236.4,C
26128,26128,0,3,female,26.0,0,0,24.47,S
26129,26129,0,2,male,61.0,0,0,9.18,S
26130,26130,1,1,female,66.0,0,0,31.28,Q
26131,26131,0,3,male,8.0,0,0,27.95,Q
26132,26132,0,3,male,37.0,0,0,10.01,S
26133,26133,0,3,male,,0,0,24.53,Q
26134,26134,0,3,male,25.0,0,0,9.83,S
26135,26135,0,3,male,50.0,0,0,10.3,S
26136,26136,1,1,female,,0,0,106.37,C
26137,26137,0,3,male,28.0,0,0,10.61,S
26138,26138,0,1,male,56.0,0,0,9.01,S
26139,26139,1,3,male,23.0,0,0,9.29,S
26140,26140,1,2,female,28.0,0,0,21.72,S
26141,26141,0,3,male,23.0,0,0,8.39,S
26142,26142,1,3,female,54.0,4,1,32.35,S
26143,26143,1,1,female,51.0,0,0,243.37,C
26144,26144,0,3,male,27.0,3,0,9.3,S
26145,26145,1,3,female,68.0,0,0,10.56,S
26146,26146,1,2,female,78.0,0,0,33.75,C
26147,26147,1,3,female,24.0,0,0,23.28,S
26148,26148,0,1,male,54.0,1,0,24.98,S
26149,26149,1,2,female,26.0,0,0,13.76,S
26150,26150,1,1,female,2.0,0,2,114.27,S
26151,26151,0,1,female,56.0,1,2,25.99,C
26152,26152,0,2,male,60.0,0,0,29.32,S
26153,26153,0,3,male,42.0,0,0,7.56,S
26154,26154,1,2,male,24.0,1,1,31.92,S
26155,26155,0,3,male,39.0,0,0,29.69,S
26156,26156,1,1,female,49.0,0,0,258.34,S
26157,26157,0,3,female,28.0,0,0,8.87,S
26158,26158,1,1,female,57.0,0,0,24.9,S
26159,26159,1,1,female,,2,0,141.92,C
26160,26160,0,1,female,53.0,1,0,64.19,S
26161,26161,0,2,male,14.0,0,0,280.64,S
26162,26162,0,2,female,4.0,1,1,33.1,S
26163,26163,1,2,female,50.0,0,2,25.72,S
26164,26164,0,1,male,5.0,0,1,9.32,C
26165,26165,0,3,male,21.0,0,2,26.13,S
26166,26166,1,3,male,42.0,1,0,95.24,S
26167,26167,0,2,male,18.0,0,0,7.11,S
26168,26168,1,2,female,25.0,0,0,24.35,S
26169,26169,1,1,female,39.0,0,0,174.52,C
26170,26170,1,2,female,11.0,1,0,33.09,C
26171,26171,1,1,male,26.0,0,0,24.98,S
26172,26172,1,2,female,65.0,0,1,25.45,C
26173,26173,1,2,female,76.0,0,0,13.34,C
26174,26174,1,1,female,42.0,0,0,76.07,C
26175,26175,1,1,female,47.0,1,1,76.99,C
26176,26176,0,3,male,26.0,2,0,5.28,S
26177,26177,1,2,male,12.0,2,1,58.16,S
26178,26178,0,3,male,53.0,0,0,8.96,S
26179,26179,0,3,male,52.0,0,0,5.98,S
26180,26180,1,2,female,14.0,0,1,31.27,C
26181,26181,0,2,male,53.0,0,0,8.38,S
26182,26182,1,1,female,53.0,0,2,75.49,S
26183,26183,1,2,female,46.0,0,0,25.4,C
26184,26184,1,3,female,11.0,0,1,28.76,S
26185,26185,0,1,male,,0,2,257.61,S
26186,26186,1,1,female,58.0,1,0,29.14,Q
26187,26187,0,3,male,38.0,0,1,9.05,S
26188,26188,1,3,female,28.0,0,0,7.91,S
26189,26189,0,1,male,23.0,1,0,75.53,S
26190,26190,1,2,female,49.0,0,0,9.43,C
26191,26191,0,2,male,26.0,0,2,15.64,S
26192,26192,0,3,female,63.0,1,0,25.19,C
26193,26193,0,3,male,46.0,0,0,10.31,S
26194,26194,0,3,female,37.0,0,0,10.08,Q
26195,26195,0,3,male,,0,0,26.6,S
26196,26196,1,3,female,27.0,0,0,33.9,S
26197,26197,0,1,female,40.0,1,2,73.61,C
26198,26198,0,2,female,59.0,2,0,71.01,C
26199,26199,1,2,female,65.0,0,0,15.23,C
26200,26200,1,1,female,58.0,0,2,25.89,Q
26201,26201,0,1,male,20.0,2,0,9.37,S
26202,26202,1,2,female,29.0,0,2,8.58,S
26203,26203,0,2,male,39.0,0,0,7.96,S
26204,26204,1,2,male,5.0,0,1,10.82,S
26205,26205,0,1,female,57.0,1,0,149.81,Q
26206,26206,0,3,male,,0,0,9.2,S
26207,26207,1,1,male,48.0,1,0,78.45,C
26208,26208,0,1,male,53.0,1,2,25.21,S
26209,26209,0,3,male,34.0,0,0,6.63,S
26210,26210,0,2,female,60.0,0,0,26.61,S
26211,26211,1,1,female,49.0,0,0,95.54,C
26212,26212,0,1,male,41.0,3,0,64.28,Q
26213,26213,0,3,male,50.0,0,0,7.47,S
26214,26214,1,1,female,29.0,1,0,95.64,C
26215,26215,1,2,female,31.0,0,0,11.55,Q
26216,26216,0,3,male,19.0,0,0,7.94,S
26217,26217,0,2,male,65.0,1,2,31.16,S
26218,26218,0,3,female,18.0,0,0,9.89,S
26219,26219,0,3,female,1.0,1,2,30.76,S
26220,26220,0,3,male,24.0,0,0,24.79,C
26221,26221,1,2,male,31.0,0,0,31.76,S
26222,26222,0,1,male,65.0,0,0,23.06,C
26223,26223,1,3,female,13.0,0,1,32.23,C
26224,26224,1,2,female,52.0,0,0,14.5,S
26225,26225,1,2,female,42.0,0,1,22.4,Q
26226,26226,0,2,male,20.0,0,0,10.52,S
26227,26227,1,2,female,27.0,0,1,27.3,C
26228,26228,1,2,female,56.0,0,0,29.94,S
26229,26229,1,3,female,69.0,0,0,13.66,C
26230,26230,1,3,male,19.0,3,0,10.21,S
26231,26231,1,1,male,45.0,0,0,26.94,S
26232,26232,0,1,male,39.0,3,2,72.84,S
26233,26233,0,3,male,23.0,0,0,8.69,S
26234,26234,0,3,male,12.0,0,0,15.69,S
26235,26235,0,3,male,45.0,0,2,11.59,S
26236,26236,0,3,male,33.0,0,0,10.56,S
26237,26237,0,1,male,58.0,3,0,51.51,S
26238,26238,1,2,female,40.0,0,0,71.23,C
26239,26239,0,3,male,33.0,0,0,8.87,S
26240,26240,1,2,female,5.0,0,0,28.18,S
26241,26241,1,2,female,25.0,1,0,27.23,S
26242,26242,1,2,male,57.0,0,0,38.09,S
26243,26243,1,2,female,54.0,0,0,15.98,S
26244,26244,1,1,female,60.0,1,0,33.64,C
26245,26245,0,2,male,18.0,0,0,28.67,S
26246,26246,1,2,female,62.0,0,0,12.93,C
26247,26247,0,1,male,55.0,0,0,30.76,S
26248,26248,0,3,male,62.0,1,0,24.66,S
26249,26249,1,2,female,69.0,1,1,13.21,C
26250,26250,1,3,female,38.0,0,2,34.79,S
26251,26251,0,2,male,23.0,0,0,3.47,S
26252,26252,1,1,female,52.0,1,4,30.73,Q
26253,26253,1,3,female,13.0,1,1,72.41,S
26254,26254,1,1,female,65.0,0,3,70.03,Q
26255,26255,0,2,male,,0,0,8.64,S
26256,26256,0,3,male,33.0,0,0,8.09,S
26257,26257,1,1,female,39.0,1,2,28.45,C
26258,26258,0,1,female,55.0,1,0,25.35,C
26259,26259,1,2,female,41.0,0,0,34.16,S
26260,26260,0,3,female,27.0,0,0,8.21,S
26261,26261,0,2,male,26.0,0,0,5.94,S
26262,26262,1,2,male,43.0,0,2,22.17,S
26263,26263,1,3,male,3.0,1,2,62.01,S
26264,26264,0,3,male,27.0,0,0,9.09,S
26265,26265,1,1,female,57.0,0,0,232.05,C
26266,26266,0,3,male,25.0,0,0,8.3,S
26267,26267,0,3,male,,0,0,11.84,S
26268,26268,0,2,female,36.0,0,1,30.19,S
26269,26269,0,2,female,7.0,8,2,28.35,S
26270,26270,0,3,male,20.0,0,0,6.36,S
26271,26271,0,1,female,58.0,0,2,68.03,S
26272,26272,0,3,female,,0,3,27.83,Q
26273,26273,1,3,female,12.0,0,0,22.02,S
26274,26274,1,1,female,55.0,0,0,11.48,S
26275,26275,1,2,female,9.0,0,2,27.67,S
26276,26276,0,3,female,4.0,2,1,72.89,S
26277,26277,1,1,female,36.0,0,0,243.0,C
26278,26278,0,1,female,58.0,1,2,31.74,S
26279,26279,0,3,male,1.0,8,1,30.62,S
26280,26280,0,1,male,21.5,1,2,28.73,C
26281,26281,1,3,female,29.0,0,0,10.05,S
26282,26282,0,3,female,5.0,1,1,35.73,S
26283,26283,1,3,male,25.0,0,0,5.3,S
26284,26284,0,3,male,39.0,0,0,7.34,S
26285,26285,0,1,male,18.0,1,2,83.72,S
26286,26286,0,2,male,43.0,0,0,66.21,S
26287,26287,0,1,male,32.0,0,2,225.13,S
26288,26288,0,2,male,36.0,0,0,9.86,S
26289,26289,0,3,male,31.0,0,0,8.52,S
26290,26290,1,1,female,57.0,0,0,78.48,C
26291,26291,0,3,male,31.0,0,0,23.0,S
26292,26292,0,2,male,50.0,1,2,30.04,S
26293,26293,0,2,male,28.0,0,0,8.88,S
26294,26294,0,2,male,33.0,1,1,31.61,S
26295,26295,0,2,male,20.0,0,0,6.63,S
26296,26296,0,2,male,27.0,0,0,6.81,S
26297,26297,0,3,female,7.0,1,1,29.52,S
26298,26298,0,1,female,54.0,0,0,36.33,S
26299,26299,0,2,male,56.0,0,0,12.78,Q
26300,26300,0,3,male,58.0,0,0,7.33,S
26301,26301,0,1,male,34.0,1,0,25.4,S
26302,26302,1,1,female,40.0,0,0,105.21,C
26303,26303,1,3,female,47.0,0,0,13.92,S
26304,26304,0,3,female,71.0,0,0,10.14,S
26305,26305,1,2,female,32.0,0,0,7.7,C
26306,26306,1,3,female,66.0,0,0,6.91,C
26307,26307,0,3,male,51.0,0,0,11.23,S
26308,26308,0,1,male,62.0,0,0,236.25,S
26309,26309,0,3,male,60.0,3,1,30.69,S
26310,26310,0,1,male,51.0,0,0,94.76,Q
26311,26311,0,1,female,65.0,1,0,9.72,Q
26312,26312,0,2,male,49.0,1,0,20.23,S
26313,26313,1,1,male,56.0,0,2,111.23,C
26314,26314,1,2,male,40.0,1,1,32.49,S
26315,26315,0,2,male,51.0,0,2,11.19,S
26316,26316,0,2,female,55.0,0,0,11.48,C
26317,26317,0,3,male,23.0,0,0,8.86,S
26318,26318,0,2,male,38.0,0,0,11.26,S
26319,26319,0,3,male,3.0,1,1,31.73,S
26320,26320,0,3,male,43.5,0,0,10.55,S
26321,26321,1,1,female,71.0,0,0,126.1,Q
26322,26322,0,2,male,27.0,1,2,22.89,S
26323,26323,1,1,female,29.0,0,0,38.03,C
26324,26324,1,1,female,40.0,0,0,31.75,Q
26325,26325,1,1,female,34.0,0,0,28.74,C
26326,26326,0,3,male,33.0,1,0,13.1,S
26327,26327,0,2,male,55.0,0,0,6.72,S
26328,26328,0,1,male,34.0,0,0,92.48,S
26329,26329,1,1,male,31.0,0,0,72.78,S
26330,26330,0,3,female,67.0,0,0,9.81,S
26331,26331,1,1,female,59.0,0,0,9.73,C
26332,26332,1,1,male,63.0,0,0,21.51,C
26333,26333,0,3,male,40.0,0,0,25.06,S
26334,26334,1,2,female,44.0,0,1,27.53,C
26335,26335,0,2,male,63.0,0,0,8.5,S
26336,26336,0,3,male,20.0,1,0,11.2,S
26337,26337,1,1,female,45.0,0,0,172.36,Q
26338,26338,1,3,male,27.0,0,0,7.93,S
26339,26339,1,1,female,50.0,0,1,30.17,C
26340,26340,0,2,male,25.0,0,0,6.75,S
26341,26341,0,3,male,20.0,0,6,13.29,S
26342,26342,0,1,male,24.0,1,2,28.65,C
26343,26343,0,2,male,36.0,0,0,10.94,S
26344,26344,0,3,male,40.0,0,0,4.11,S
26345,26345,1,2,female,13.0,0,0,40.59,S
26346,26346,0,3,female,47.0,0,0,15.88,S
26347,26347,1,2,male,62.0,0,0,26.22,S
26348,26348,1,2,female,75.0,0,0,76.31,S
26349,26349,1,2,male,52.0,4,0,29.57,C
26350,26350,1,2,female,72.0,0,1,29.21,S
26351,26351,1,3,female,8.0,1,1,29.33,S
26352,26352,0,2,male,9.0,0,0,9.85,S
26353,26353,0,1,female,,1,0,192.26,S
26354,26354,0,3,female,8.0,0,0,6.85,S
26355,26355,1,2,female,62.0,0,0,7.36,C
26356,26356,1,1,male,58.0,0,0,164.93,S
26357,26357,1,1,female,34.0,1,0,69.95,S
26358,26358,0,2,female,53.0,0,0,27.01,S
26359,26359,0,1,female,49.0,1,1,56.53,S
26360,26360,0,3,male,2.0,3,1,31.86,S
26361,26361,1,3,male,57.0,0,0,8.87,S
26362,26362,1,2,female,62.0,0,0,10.76,C
26363,26363,0,2,male,16.0,0,2,9.81,S
26364,26364,0,1,male,57.0,0,0,30.24,S
26365,26365,0,3,male,6.0,0,0,6.58,S
26366,26366,0,3,male,28.0,0,0,11.97,S
26367,26367,1,1,female,27.0,0,0,256.42,C
26368,26368,0,2,female,32.0,1,0,61.31,S
26369,26369,0,3,male,44.0,0,0,3.95,S
26370,26370,0,1,female,58.0,0,0,74.81,Q
26371,26371,0,3,male,35.0,0,0,10.99,S
26372,26372,0,3,male,20.0,0,0,12.13,S
26373,26373,1,1,female,54.0,0,0,74.68,C
26374,26374,1,1,female,51.0,0,5,80.58,C
26375,26375,1,1,male,38.0,0,0,80.9,C
26376,26376,0,3,male,22.0,0,0,11.61,S
