,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S
26137,0,3,1,28.0,0,0,10.61,0,0,1
26138,0,1,1,56.0,0,0,9.01,0,0,1
26139,1,3,1,23.0,0,0,9.29,0,0,1
26140,1,2,0,28.0,0,0,21.72,0,0,1
26141,0,3,1,23.0,0,0,8.39,0,0,1
26142,1,3,0,54.0,4,1,32.35,0,0,1
26143,1,1,0,51.0,0,0,243.37,1,0,0
26144,0,3,1,27.0,3,0,9.3,0,0,1
26145,1,3,0,68.0,0,0,10.56,0,0,1
26146,1,2,0,78.0,0,0,33.75,1,0,0
26147,1,3,0,24.0,0,0,23.28,0,0,1
26148,0,1,1,54.0,1,0,24.98,0,0,1
26149,1,2,0,26.0,0,0,13.76,0,0,1
26150,1,1,0,2.0,0,2,114.27,0,0,1
26151,0,1,0,56.0,1,2,25.99,1,0,0
26152,0,2,1,60.0,0,0,29.32,0,0,1
26153,0,3,1,42.0,0,0,7.56,0,0,1
26154,1,2,1,24.0,1,1,31.92,0,0,1
26155,0,3,1,39.0,0,0,29.69,0,0,1
26156,1,1,0,49.0,0,0,258.34,0,0,1
26157,0,3,0,28.0,0,0,8.87,0,0,1
26158,1,1,0,57.0,0,0,24.9,0,0,1
26159,1,1,0,38.0,2,0,141.92,1,0,0
26160,0,1,0,53.0,1,0,64.19,0,0,1
26161,0,2,1,14.0,0,0,280.64,0,0,1
26162,0,2,0,4.0,1,1,33.1,0,0,1
26163,1,2,0,50.0,0,2,25.72,0,0,1
26164,0,1,1,5.0,0,1,9.32,1,0,0
26165,0,3,1,21.0,0,2,26.13,0,0,1
26166,1,3,1,42.0,1,0,95.24,0,0,1
26167,0,2,1,18.0,0,0,7.11,0,0,1
26168,1,2,0,25.0,0,0,24.35,0,0,1
26169,1,1,0,39.0,0,0,174.52,1,0,0
26170,1,2,0,11.0,1,0,33.09,1,0,0
26171,1,1,1,26.0,0,0,24.98,0,0,1
26172,1,2,0,65.0,0,1,25.45,1,0,0
26173,1,2,0,76.0,0,0,13.34,1,0,0
26174,1,1,0,42.0,0,0,76.07,1,0,0
26175,1,1,0,47.0,1,1,76.99,1,0,0
26176,0,3,1,26.0,2,0,5.28,0,0,1
26177,1,2,1,12.0,2,1,58.16,0,0,1
26178,0,3,1,53.0,0,0,8.96,0,0,1
26179,0,3,1,52.0,0,0,5.98,0,0,1
26180,1,2,0,14.0,0,1,31.27,1,0,0
26181,0,2,1,53.0,0,0,8.38,0,0,1
26182,1,1,0,53.0,0,2,75.49,0,0,1
26183,1,2,0,46.0,0,0,25.4,1,0,0
26184,1,3,0,11.0,0,1,28.76,0,0,1
26185,0,1,1,38.0,0,2,257.61,0,0,1
26186,1,1,0,58.0,1,0,29.14,0,1,0
26187,0,3,1,38.0,0,1,9.05,0,0,1
26188,1,3,0,28.0,0,0,7.91,0,0,1
26189,0,1,1,23.0,1,0,75.53,0,0,1
26190,1,2,0,49.0,0,0,9.43,1,0,0
26191,0,2,1,26.0,0,2,15.64,0,0,1
26192,0,3,0,63.0,1,0,25.19,1,0,0
26193,0,3,1,46.0,0,0,10.31,0,0,1
26194,0,3,0,37.0,0,0,10.08,0,1,0
26195,0,3,1,38.0,0,0,26.6,0,0,1
26196,1,3,0,27.0,0,0,33.9,0,0,1
26197,0,1,0,40.0,1,2,73.61,1,0,0
26198,0,2,0,59.0,2,0,71.01,1,0,0
26199,1,2,0,65.0,0,0,15.23,1,0,0
26200,1,1,0,58.0,0,2,25.89,0,1,0
26201,0,1,1,20.0,2,0,9.37,0,0,1
26202,1,2,0,29.0,0,2,8.58,0,0,1
26203,0,2,1,39.0,0,0,7.96,0,0,1
26204,1,2,1,5.0,0,1,10.82,0,0,1
26205,0,1,0,57.0,1,0,149.81,0,1,0
26206,0,3,1,38.0,0,0,9.2,0,0,1
26207,1,1,1,48.0,1,0,78.45,1,0,0
26208,0,1,1,53.0,1,2,25.21,0,0,1
26209,0,3,1,34.0,0,0,6.63,0,0,1
26210,0,2,0,60.0,0,0,26.61,0,0,1
26211,1,1,0,49.0,0,0,95.54,1,0,0
26212,0,1,1,41.0,3,0,64.28,0,1,0
26213,0,3,1,50.0,0,0,7.47,0,0,1
26214,1,1,0,29.0,1,0,95.64,1,0,0
26215,1,2,0,31.0,0,0,11.55,0,1,0
26216,0,3,1,19.0,0,0,7.94,0,0,1
26217,0,2,1,65.0,1,2,31.16,0,0,1
26218,0,3,0,18.0,0,0,9.89,0,0,1
26219,0,3,0,1.0,1,2,30.76,0,0,1
26220,0,3,1,24.0,0,0,24.79,1,0,0
26221,1,2,1,31.0,0,0,31.76,0,0,1
26222,0,1,1,65.0,0,0,23.06,1,0,0
26223,1,3,0,13.0,0,1,32.23,1,0,0
26224,1,2,0,52.0,0,0,14.5,0,0,1
26225,1,2,0,42.0,0,1,22.4,0,1,0
26226,0,2,1,20.0,0,0,10.52,0,0,1
26227,1,2,0,27.0,0,1,27.3,1,0,0
26228,1,2,0,56.0,0,0,29.94,0,0,1
26229,1,3,0,69.0,0,0,13.66,1,0,0
26230,1,3,1,19.0,3,0,10.21,0,0,1
26231,1,1,1,45.0,0,0,26.94,0,0,1
26232,0,1,1,39.0,3,2,72.84,0,0,1
26233,0,3,1,23.0,0,0,8.69,0,0,1
26234,0,3,1,12.0,0,0,15.69,0,0,1
26235,0,3,1,45.0,0,2,11.59,0,0,1
26236,0,3,1,33.0,0,0,10.56,0,0,1
26237,0,1,1,58.0,3,0,51.51,0,0,1
26238,1,2,0,40.0,0,0,71.23,1,0,0
26239,0,3,1,33.0,0,0,8.87,0,0,1
26240,1,2,0,5.0,0,0,28.18,0,0,1
26241,1,2,0,25.0,1,0,27.23,0,0,1
26242,1,2,1,57.0,0,0,38.09,0,0,1
26243,1,2,0,54.0,0,0,15.98,0,0,1
26244,1,1,0,60.0,1,0,33.64,1,0,0
26245,0,2,1,18.0,0,0,28.67,0,0,1
26246,1,2,0,62.0,0,0,12.93,1,0,0
26247,0,1,1,55.0,0,0,30.76,0,0,1
26248,0,3,1,62.0,1,0,24.66,0,0,1
26249,1,2,0,69.0,1,1,13.21,1,0,0
26250,1,3,0,38.0,0,2,34.79,0,0,1
26251,0,2,1,23.0,0,0,3.47,0,0,1
26252,1,1,0,52.0,1,4,30.73,0,1,0
26253,1,3,0,13.0,1,1,72.41,0,0,1
26254,1,1,0,65.0,0,3,70.03,0,1,0
26255,0,2,1,38.0,0,0,8.64,0,0,1
26256,0,3,1,33.0,0,0,8.09,0,0,1
26257,1,1,0,39.0,1,2,28.45,1,0,0
26258,0,1,0,55.0,1,0,25.35,1,0,0
26259,1,2,0,41.0,0,0,34.16,0,0,1
26260,0,3,0,27.0,0,0,8.21,0,0,1
26261,0,2,1,26.0,0,0,5.94,0,0,1
26262,1,2,1,43.0,0,2,22.17,0,0,1
26263,1,3,1,3.0,1,2,62.01,0,0,1
26264,0,3,1,27.0,0,0,9.09,0,0,1
26265,1,1,0,57.0,0,0,232.05,1,0,0
26266,0,3,1,25.0,0,0,8.3,0,0,1
26267,0,3,1,38.0,0,0,11.84,0,0,1
26268,0,2,0,36.0,0,1,30.19,0,0,1
26269,0,2,0,7.0,8,2,28.35,0,0,1
26270,0,3,1,20.0,0,0,6.36,0,0,1
26271,0,1,0,58.0,0,2,68.03,0,0,1
26272,0,3,0,38.0,0,3,27.83,0,1,0
26273,1,3,0,12.0,0,0,22.02,0,0,1
26274,1,1,0,55.0,0,0,11.48,0,0,1
26275,1,2,0,9.0,0,2,27.67,0,0,1
26276,0,3,0,4.0,2,1,72.89,0,0,1
26277,1,1,0,36.0,0,0,243.0,1,0,0
26278,0,1,0,58.0,1,2,31.74,0,0,1
26279,0,3,1,1.0,8,1,30.62,0,0,1
26280,0,1,1,21.5,1,2,28.73,1,0,0
26281,1,3,0,29.0,0,0,10.05,0,0,1
26282,0,3,0,5.0,1,1,35.73,0,0,1
26283,1,3,1,25.0,0,0,5.3,0,0,1
26284,0,3,1,39.0,0,0,7.34,0,0,1
26285,0,1,1,18.0,1,2,83.72,0,0,1
26286,0,2,1,43.0,0,0,66.21,0,0,1
26287,0,1,1,32.0,0,2,225.13,0,0,1
26288,0,2,1,36.0,0,0,9.86,0,0,1
26289,0,3,1,31.0,0,0,8.52,0,0,1
26290,1,1,0,57.0,0,0,78.48,1,0,0
26291,0,3,1,31.0,0,0,23.0,0,0,1
26292,0,2,1,50.0,1,2,30.04,0,0,1
26293,0,2,1,28.0,0,0,8.88,0,0,1
26294,0,2,1,33.0,1,1,31.61,0,0,1
26295,0,2,1,20.0,0,0,6.63,0,0,1
26296,0,2,1,27.0,0,0,6.81,0,0,1
26297,0,3,0,7.0,1,1,29.52,0,0,1
26298,0,1,0,54.0,0,0,36.33,0,0,1
26299,0,2,1,56.0,0,0,12.78,0,1,0
26300,0,3,1,58.0,0,0,7.33,0,0,1
26301,0,1,1,34.0,1,0,25.4,0,0,1
26302,1,1,0,40.0,0,0,105.21,1,0,0
26303,1,3,0,47.0,0,0,13.92,0,0,1
26304,0,3,0,71.0,0,0,10.14,0,0,1
26305,1,2,0,32.0,0,0,7.7,1,0,0
26306,1,3,0,66.0,0,0,6.91,1,0,0
26307,0,3,1,51.0,0,0,11.23,0,0,1
26308,0,1,1,62.0,0,0,236.25,0,0,1
26309,0,3,1,60.0,3,1,30.69,0,0,1
26310,0,1,1,51.0,0,0,94.76,0,1,0
26311,0,1,0,65.0,1,0,9.72,0,1,0
26312,0,2,1,49.0,1,0,20.23,0,0,1
26313,1,1,1,56.0,0,2,111.23,1,0,0
26314,1,2,1,40.0,1,1,32.49,0,0,1
26315,0,2,1,51.0,0,2,11.19,0,0,1
26316,0,2,0,55.0,0,0,11.48,1,0,0
26317,0,3,1,23.0,0,0,8.86,0,0,1
26318,0,2,1,38.0,0,0,11.26,0,0,1
26319,0,3,1,3.0,1,1,31.73,0,0,1
26320,0,3,1,43.5,0,0,10.55,0,0,1
26321,1,1,0,71.0,0,0,126.1,0,1,0
26322,0,2,1,27.0,1,2,22.89,0,0,1
26323,1,1,0,29.0,0,0,38.03,1,0,0
26324,1,1,0,40.0,0,0,31.75,0,1,0
26325,1,1,0,34.0,0,0,28.74,1,0,0
26326,0,3,1,33.0,1,0,13.1,0,0,1
26327,0,2,1,55.0,0,0,6.72,0,0,1
26328,0,1,1,34.0,0,0,92.48,0,0,1
26329,1,1,1,31.0,0,0,72.78,0,0,1
26330,0,3,0,67.0,0,0,9.81,0,0,1
26331,1,1,0,59.0,0,0,9.73,1,0,0
26332,1,1,1,63.0,0,0,21.51,1,0,0
26333,0,3,1,40.0,0,0,25.06,0,0,1
26334,1,2,0,44.0,0,1,27.53,1,0,0
26335,0,2,1,63.0,0,0,8.5,0,0,1
26336,0,3,1,20.0,1,0,11.2,0,0,1
26337,1,1,0,45.0,0,0,172.36,0,1,0
26338,1,3,1,27.0,0,0,7.93,0,0,1
26339,1,1,0,50.0,0,1,30.17,1,0,0
26340,0,2,1,25.0,0,0,6.75,0,0,1
26341,0,3,1,20.0,0,6,13.29,0,0,1
26342,0,1,1,24.0,1,2,28.65,1,0,0
26343,0,2,1,36.0,0,0,10.94,0,0,1
26344,0,3,1,40.0,0,0,4.11,0,0,1
26345,1,2,0,13.0,0,0,40.59,0,0,1
26346,0,3,0,47.0,0,0,15.88,0,0,1
26347,1,2,1,62.0,0,0,26.22,0,0,1
26348,1,2,0,75.0,0,0,76.31,0,0,1
26349,1,2,1,52.0,4,0,29.57,1,0,0
26350,1,2,0,72.0,0,1,29.21,0,0,1
26351,1,3,0,8.0,1,1,29.33,0,0,1
26352,0,2,1,9.0,0,0,9.85,0,0,1
26353,0,1,0,38.0,1,0,192.26,0,0,1
26354,0,3,0,8.0,0,0,6.85,0,0,1
26355,1,2,0,62.0,0,0,7.36,1,0,0
26356,1,1,1,58.0,0,0,164.93,0,0,1
26357,1,1,0,34.0,1,0,69.95,0,0,1
26358,0,2,0,53.0,0,0,27.01,0,0,1
26359,0,1,0,49.0,1,1,56.53,0,0,1
26360,0,3,1,2.0,3,1,31.86,0,0,1
26361,1,3,1,57.0,0,0,8.87,0,0,1
26362,1,2,0,62.0,0,0,10.76,1,0,0
26363,0,2,1,16.0,0,2,9.81,0,0,1
26364,0,1,1,57.0,0,0,30.24,0,0,1
26365,0,3,1,6.0,0,0,6.58,0,0,1
26366,0,3,1,28.0,0,0,11.97,0,0,1
26367,1,1,0,27.0,0,0,256.42,1,0,0
26368,0,2,0,32.0,1,0,61.31,0,0,1
26369,0,3,1,44.0,0,0,3.95,0,0,1
26370,0,1,0,58.0,0,0,74.81,0,1,0
26371,0,3,1,35.0,0,0,10.99,0,0,1
26372,0,3,1,20.0,0,0,12.13,0,0,1
26373,1,1,0,54.0,0,0,74.68,1,0,0
26374,1,1,0,51.0,0,5,80.58,1,0,0
26375,1,1,1,38.0,0,0,80.9,1,0,0
26376,0,3,1,22.0,0,0,11.61,0,0,1
26377,0,3,1,23.0,0,0,6.65,0,0,1
26378,0,2,0,53.0,0,0,9.07,1,0,0
26379,0,1,1,45.0,1,0,68.89,0,0,1
26380,1,2,1,2.0,1,2,35.1,0,0,1
26381,0,3,1,47.0,0,0,27.43,0,0,1
26382,1,1,0,51.0,0,0,34.49,1,0,0
26383,0,3,0,8.0,1,2,33.67,0,0,1
26384,0,3,1,35.0,0,0,10.66,0,0,1
26385,1,2,0,14.0,0,0,33.6,1,0,0
26386,1,3,0,59.0,0,0,19.89,0,0,1
26387,1,2,0,5.0,1,1,24.86,0,0,1
26388,1,2,1,25.0,0,0,32.21,1,0,0
26389,0,2,0,28.0,1,1,36.03,0,0,1
26390,0,3,1,41.0,0,0,8.49,0,0,1
26391,0,3,1,6.0,3,0,8.81,0,0,1
26392,0,3,0,4.0,0,0,30.2,0,0,1
26393,1,2,0,69.0,0,1,12.08,1,0,0
26394,1,3,0,42.0,0,0,6.88,0,0,1
26395,0,2,1,63.0,0,0,10.64,0,0,1
26396,1,1,0,55.0,0,0,289.47,1,0,0
26397,0,1,0,35.0,0,0,110.1,0,0,1
26398,1,3,0,21.0,1,0,12.29,0,0,1
26399,0,3,1,36.0,0,0,8.89,0,0,1
26400,0,3,1,38.0,1,1,85.24,0,0,1
26401,1,3,0,60.0,0,0,14.86,0,0,1
26402,1,2,1,20.0,0,0,13.03,1,0,0
26403,0,3,1,45.0,0,0,5.03,1,0,0
26404,0,3,1,31.0,0,0,10.69,0,0,1
26405,0,1,1,49.0,0,0,231.26,1,0,0
26406,0,3,1,48.0,0,0,8.83,0,0,1
26407,0,3,0,62.0,0,0,11.61,0,0,1
26408,0,3,1,43.0,0,0,10.23,0,0,1
26409,0,3,0,3.0,1,2,84.4,1,0,0
26410,0,1,0,38.0,0,0,11.95,1,0,0
26411,0,1,1,46.5,1,2,76.91,0,0,1
26412,0,1,1,45.0,0,0,27.09,0,0,1
26413,0,3,1,25.0,0,0,8.97,0,0,1
26414,0,2,1,33.0,0,0,6.9,0,0,1
26415,0,3,1,58.0,0,0,8.02,0,0,1
26416,1,2,0,58.0,0,0,13.41,0,0,1
26417,1,2,0,7.0,1,1,32.69,0,0,1
26418,1,2,0,8.0,1,0,8.56,0,0,1
26419,0,3,1,32.0,0,0,10.37,0,0,1
26420,1,2,0,38.0,0,0,19.54,0,0,1
26421,1,1,0,33.0,0,0,235.06,0,0,1
26422,1,2,1,44.0,0,0,21.43,0,0,1
26423,1,2,0,32.0,0,0,27.53,1,0,0
26424,0,3,1,25.0,0,0,9.51,0,0,1
26425,0,3,1,40.0,0,0,7.54,0,0,1
26426,1,3,0,1.0,4,1,26.42,0,0,1
26427,0,3,1,27.0,0,0,5.34,0,0,1
26428,1,3,0,2.0,0,2,29.78,1,0,0
26429,1,1,1,61.0,0,2,77.22,1,0,0
26430,0,3,0,26.0,0,6,9.7,0,0,1
26431,0,1,1,3.0,1,2,89.62,1,0,0
26432,0,3,1,45.0,0,0,6.08,0,0,1
26433,0,2,0,52.0,1,1,31.74,0,0,1
26434,1,3,0,29.0,0,0,9.54,0,0,1
26435,0,3,1,27.0,0,0,8.5,0,0,1
26436,0,3,1,25.0,0,0,9.2,0,0,1
26437,1,3,1,20.0,0,0,12.19,0,0,1
26438,1,1,1,49.0,0,0,32.64,1,0,0
26439,0,3,1,30.0,0,0,7.66,0,0,1
26440,1,1,0,56.0,0,0,28.16,1,0,0
26441,0,1,1,62.0,0,0,21.16,0,0,1
26442,1,2,0,53.0,0,0,7.1,1,0,0
26443,1,1,0,36.0,0,1,142.53,1,0,0
26444,0,3,1,22.0,1,0,11.27,0,0,1
26445,0,3,1,52.0,0,0,7.3,0,0,1
26446,0,1,1,37.0,0,0,55.14,0,0,1
26447,0,3,1,56.0,0,0,124.88,0,0,1
26448,0,3,1,19.0,0,0,12.26,0,0,1
26449,0,3,1,70.0,0,0,6.96,0,0,1
26450,0,3,1,46.0,0,0,10.72,0,0,1
26451,0,1,1,32.0,0,0,109.67,0,0,1
26452,0,1,1,65.0,0,2,24.76,0,0,1
26453,0,3,1,22.0,0,0,8.37,0,0,1
26454,1,1,1,40.0,0,1,31.26,1,0,0
26455,1,1,1,64.0,0,0,231.17,1,0,0
26456,0,2,1,51.0,2,0,7.16,0,0,1
26457,0,1,1,62.0,0,0,10.48,0,0,1
26458,1,1,0,48.0,4,0,168.45,1,0,0
26459,1,1,1,62.0,0,0,23.17,0,0,1
26460,0,2,1,34.0,0,0,19.55,0,0,1
26461,1,2,0,29.0,1,1,30.49,0,1,0
26462,0,3,1,16.0,0,0,7.3,0,0,1
26463,0,3,1,31.0,0,0,9.82,0,0,1
26464,0,1,1,52.0,1,0,61.79,0,0,1
26465,0,1,0,52.0,0,3,75.47,1,0,0
26466,0,3,1,34.0,0,0,7.54,0,0,1
26467,1,2,0,10.0,2,1,74.53,0,0,1
26468,1,3,0,0.25,4,1,34.67,0,0,1
26469,0,3,1,2.0,0,1,31.62,0,0,1
26470,0,3,1,51.0,0,0,23.26,0,0,1
26471,0,1,1,58.0,1,0,64.61,0,0,1
26472,0,2,1,27.0,0,9,30.46,0,0,1
26473,0,3,1,36.0,0,0,10.75,0,0,1
26474,0,3,1,39.0,0,0,7.73,0,0,1
26475,0,3,1,43.0,0,2,8.92,0,0,1
26476,0,3,1,42.0,0,0,6.62,0,0,1
26477,0,3,1,45.0,0,0,10.48,0,0,1
26478,0,3,1,23.0,0,1,24.34,0,0,1
26479,1,1,0,51.0,1,1,211.9,0,0,1
26480,0,1,1,39.0,0,0,63.89,0,0,1
26481,1,1,0,60.0,1,0,143.04,0,0,1
26482,0,3,0,24.0,1,1,28.85,0,0,1
26483,1,3,0,4.0,1,0,14.11,0,0,1
26484,0,3,1,65.0,0,2,11.23,0,0,1
26485,1,1,0,37.0,0,0,251.27,0,0,1
26486,1,1,1,38.0,1,0,48.7,0,0,1
26487,1,2,1,54.0,0,0,10.06,0,0,1
26488,0,3,1,38.0,0,0,10.06,0,0,1
26489,0,3,1,22.0,0,0,6.89,0,0,1
26490,0,2,0,61.0,0,0,56.67,0,1,0
26491,0,2,1,34.0,0,0,4.55,0,0,1
26492,1,1,0,35.0,0,0,225.41,1,0,0
26493,0,1,1,67.0,0,3,27.53,0,0,1
26494,1,1,0,53.0,1,0,435.91,1,0,0
26495,1,3,0,7.0,0,0,10.17,1,0,0
26496,0,3,1,54.0,0,0,10.06,0,0,1
26497,1,1,0,76.0,0,0,53.27,0,1,0
26498,1,3,1,1.0,1,1,29.21,0,0,1
26499,1,2,0,55.0,2,5,24.81,0,0,1
26500,0,1,1,50.0,8,2,206.25,1,0,0
26501,0,2,1,59.0,0,0,8.51,0,0,1
26502,0,3,0,19.0,0,0,5.99,0,0,1
26503,0,3,1,8.0,1,2,30.75,0,0,1
26504,0,3,0,40.0,3,0,6.8,0,0,1
26505,1,1,1,44.0,1,0,255.13,1,0,0
26506,0,2,0,4.0,2,1,33.19,0,0,1
26507,0,3,1,0.25,1,2,12.43,0,0,1
26508,0,3,0,50.0,0,0,10.18,0,0,1
26509,1,3,0,26.0,0,0,10.62,0,0,1
26510,1,2,1,27.0,0,2,26.21,0,0,1
26511,0,3,1,38.0,0,0,10.43,0,0,1
26512,0,1,1,59.0,0,0,8.97,0,0,1
26513,0,3,1,38.0,0,0,14.33,0,0,1
26514,0,2,1,59.0,0,0,12.32,0,0,1
26515,1,3,1,17.0,0,0,6.62,0,0,1
26516,1,1,0,57.0,0,0,81.15,1,0,0
26517,0,3,1,24.0,0,0,7.11,0,0,1
26518,0,3,1,4.0,1,2,32.93,0,0,1
26519,0,1,1,53.0,1,0,58.57,1,0,0
26520,0,1,1,45.0,1,0,10.5,0,0,1
26521,1,2,1,19.0,0,0,6.48,0,0,1
26522,1,3,0,3.0,1,2,34.74,0,0,1
26523,0,3,1,61.0,0,0,6.04,0,0,1
26524,1,3,1,18.0,0,0,22.38,0,0,1
26525,1,2,1,26.0,0,0,27.87,0,0,1
26526,1,1,1,59.0,0,0,26.1,1,0,0
26527,0,3,1,77.0,0,0,10.15,0,0,1
26528,1,2,1,58.0,0,0,26.2,0,0,1
26529,0,3,1,50.0,0,0,9.07,0,0,1
26530,1,2,0,4.0,1,1,9.93,0,0,1
26531,1,2,0,2.0,0,1,25.36,0,0,1
26532,1,2,0,43.0,0,0,13.51,0,0,1
26533,1,3,0,33.0,0,0,8.45,0,0,1
26534,1,2,1,38.0,0,2,58.03,0,0,1
26535,0,3,1,53.0,0,0,9.94,0,0,1
26536,0,3,1,47.0,1,0,29.91,0,0,1
26537,1,2,1,52.0,0,1,11.39,0,0,1
26538,1,2,0,34.0,0,0,27.9,0,0,1
26539,1,1,0,58.0,1,0,291.89,1,0,0
26540,1,1,0,44.0,3,0,11.14,0,1,0
26541,0,3,1,21.0,0,0,8.31,0,0,1
26542,1,1,0,33.0,1,0,224.33,0,0,1
26543,0,3,1,37.0,0,0,10.74,0,0,1
26544,0,3,1,44.0,0,0,6.95,0,0,1
26545,0,3,1,27.0,0,0,11.21,0,0,1
26546,0,2,0,7.0,0,1,12.46,0,0,1
26547,1,1,0,55.0,8,1,50.62,0,0,1
26548,1,1,0,48.0,1,4,251.11,0,0,1
26549,0,2,0,29.0,1,1,78.88,0,0,1
26550,0,3,1,34.0,4,2,14.18,0,0,1
26551,1,2,0,30.0,1,1,31.24,0,0,1
26552,0,1,1,37.0,0,0,26.1,0,1,0
26553,0,3,1,30.0,0,0,7.9,0,0,1
26554,1,2,0,57.0,0,0,15.49,0,0,1
26555,1,3,0,28.0,0,1,26.15,0,0,1
26556,0,3,1,25.0,0,0,10.38,0,0,1
26557,0,3,1,26.0,0,0,12.48,0,0,1
26558,0,2,0,13.0,0,5,11.55,0,0,1
26559,0,3,1,43.0,0,0,22.48,0,0,1
26560,0,2,1,55.0,0,1,30.5,0,0,1
26561,1,3,0,61.0,0,0,11.37,1,0,0
26562,1,3,0,63.0,0,0,11.06,1,0,0
26563,1,1,1,39.0,0,0,31.02,0,0,1
26564,1,3,1,48.0,0,0,5.68,0,0,1
26565,0,3,1,57.0,0,0,8.86,0,0,1
26566,1,1,1,41.0,0,2,79.7,0,0,1
26567,0,3,1,35.0,0,0,7.42,0,0,1
26568,1,3,0,80.0,0,1,32.22,0,0,1
26569,1,3,1,36.0,0,0,7.2,0,0,1
26570,1,2,1,44.0,0,0,6.95,1,0,0
26571,1,2,1,52.0,0,1,8.42,0,0,1
26572,0,3,1,48.0,1,1,23.84,0,0,1
26573,0,3,1,49.0,0,0,8.16,0,0,1
26574,1,3,0,51.0,0,2,5.16,0,0,1
26575,1,2,1,23.0,0,0,29.08,0,0,1
26576,1,1,0,68.0,0,0,200.68,0,1,0
26577,0,3,1,26.0,0,0,8.43,0,0,1
26578,1,2,1,56.0,1,1,26.27,0,0,1
26579,1,3,1,38.0,1,2,16.42,0,0,1
26580,1,3,0,1.0,1,2,31.57,0,0,1
26581,0,3,1,9.0,0,2,7.88,0,0,1
26582,1,1,0,69.0,0,0,65.27,0,1,0
26583,1,1,0,41.0,0,0,86.61,0,0,1
26584,0,3,1,55.0,0,0,11.27,0,0,1
26585,0,2,0,64.0,0,0,9.7,1,0,0
26586,1,1,0,60.0,0,0,140.74,0,1,0
26587,1,3,0,52.0,0,0,31.17,1,0,0
26588,1,2,0,27.0,0,1,30.86,0,0,1
26589,1,1,0,68.0,0,0,78.41,1,0,0
26590,1,1,0,48.0,0,1,259.45,1,0,0
26591,0,1,1,51.0,0,0,106.22,0,0,1
26592,1,1,0,49.0,1,0,168.75,0,1,0
26593,0,3,1,46.0,0,0,3.86,0,0,1
26594,1,2,0,65.0,2,0,28.47,1,0,0
26595,1,3,0,45.0,1,1,68.62,1,0,0
26596,1,2,0,10.0,0,2,32.1,0,0,1
26597,0,1,1,27.0,1,0,28.24,0,0,1
26598,0,1,1,38.0,0,0,81.11,0,0,1
26599,0,1,1,54.0,0,0,22.86,0,0,1
26600,0,3,1,24.5,1,0,26.72,0,0,1
26601,1,1,0,48.0,1,0,76.83,0,0,1
26602,1,1,0,42.0,0,1,29.72,1,0,0
26603,1,1,0,32.0,0,0,139.16,0,0,1
26604,1,3,0,36.0,0,0,7.82,0,0,1
26605,1,1,0,57.0,0,0,134.26,1,0,0
26606,0,1,0,65.0,0,2,81.51,0,0,1
26607,1,1,1,43.0,1,0,492.83,0,0,1
26608,1,2,1,58.0,2,2,21.3,0,0,1
26609,1,2,0,77.0,0,0,10.0,1,0,0
26610,0,3,0,53.0,0,0,15.59,0,0,1
26611,0,1,1,48.0,1,0,32.49,0,0,1
26612,1,2,0,38.0,0,0,7.42,0,0,1
26613,1,1,0,57.0,0,0,34.0,1,0,0
26614,1,1,1,34.0,0,2,26.54,0,0,1
26615,1,1,1,38.0,0,1,26.11,0,0,1
26616,1,1,0,53.0,1,0,86.98,0,0,1
26617,1,1,1,50.0,1,1,213.78,1,0,0
26618,1,3,0,29.0,0,0,26.57,0,0,1
26619,1,3,0,62.0,2,1,32.01,0,0,1
26620,1,2,1,28.0,0,0,130.8,0,0,1
26621,1,2,1,27.0,1,0,33.81,0,0,1
26622,0,3,1,54.0,0,0,6.84,0,0,1
26623,1,1,0,31.0,0,0,197.43,0,0,1
26624,0,3,1,50.0,0,0,9.08,0,0,1
26625,1,1,0,41.0,0,0,313.67,0,0,1
26626,1,3,0,67.0,0,0,24.98,0,0,1
26627,0,3,1,31.0,2,4,6.11,0,0,1
26628,0,1,1,38.0,0,0,10.46,0,0,1
26629,1,2,0,32.0,0,0,25.6,1,0,0
26630,0,3,1,4.0,1,2,31.0,0,0,1
26631,0,3,1,52.0,0,0,7.21,0,0,1
26632,0,2,0,57.0,0,0,24.56,0,0,1
26633,1,1,1,31.0,0,0,8.36,0,0,1
26634,1,1,0,32.0,1,0,29.13,0,0,1
26635,0,3,1,16.0,0,0,8.36,0,0,1
26636,0,2,1,37.0,0,0,11.66,0,0,1
26637,0,3,1,24.0,0,3,8.54,0,0,1
26638,0,3,1,4.0,1,2,73.72,0,0,1
26639,1,2,0,71.0,0,0,29.47,1,0,0
26640,0,3,1,16.0,0,0,9.31,0,0,1
26641,0,2,1,69.0,0,0,6.14,0,0,1
26642,0,2,1,48.0,0,0,9.55,0,0,1
26643,0,2,1,49.0,1,1,24.03,0,0,1
26644,1,1,1,58.0,0,0,34.52,0,0,1
26645,0,1,1,64.0,0,0,19.88,0,0,1
26646,1,1,0,42.0,1,0,25.39,0,1,0
26647,0,2,0,53.0,0,0,26.37,0,0,1
26648,1,3,0,64.0,0,1,4.8,0,0,1
26649,0,3,1,6.0,0,1,61.08,0,0,1
26650,0,2,1,21.0,0,0,9.39,0,0,1
26651,1,1,0,58.0,1,0,141.53,1,0,0
26652,1,1,0,42.0,1,2,206.44,0,0,1
